X,Y,OBJECTID,FEATURE_LOCATION,FEAT_CENT_EAST,FEAT_CENT_NORTH,latitude,longitude,nearest_sensor_id,cluster_geo
364806.0,175923.0,1133,"Berkeley Road, Staple Hill",364806.0,175923.0,51.48068127509927,-2.5068609616385205,32,0
364911.0,175927.0,1134,"Victoria Street, Staple Hill",364911.0,175927.0,51.480723769313585,-2.5053492215533884,32,0
364973.0,175909.0,1135,"Seymour Road, Staple Hill",364973.0,175909.0,51.48056575391502,-2.504454553605631,32,0
365048.0,175905.0,1136,"The Square, Staple Hill",365048.0,175905.0,51.480534426025784,-2.5033740617206006,32,0
365074.0,175915.0,1137,"Beaufort Road, Staple Hill",365074.0,175915.0,51.48062595443674,-2.503000617901196,32,0
364965.0,173846.0,1138,Regent Street/High Street (Kingswood),364965.0,173846.0,51.46201434501307,-2.5043651640643536,32,0
364979.0,173763.0,1139,Hanham Road Roundabout (Kingswood),364979.0,173763.0,51.4612688576348,-2.504155404202931,32,0
364883.0,173740.0,1140,Cecil Road (Kingswood),364883.0,173740.0,51.461056086937944,-2.505535058441328,32,0
364926.0,173775.0,1141,Bank Road Car Park (Kingswood),364926.0,173775.0,51.461373481510485,-2.504919540660151,32,0
364915.0,173836.0,1142,Regent Street Lloyds Bank (Kingswood),364915.0,173836.0,51.461921324755714,-2.5050839432320333,32,0
364832.0,173839.0,1143,Regent Street HSBC (Kingswood),364832.0,173839.0,51.461943148815095,-2.5062790602973015,32,0
364772.0,173851.0,1144,Regent Street Chasers (Kingswood),364772.0,173851.0,51.46204732302584,-2.507143980877475,32,0
364676.0,173877.0,1145,Regent Street/Downend Road (Kingswood),364676.0,173877.0,51.46227513549843,-2.5085285415116494,32,0
364582.0,173907.0,1146,Regent Street/Zahringers (Kingswood),364582.0,173907.0,51.462539025603704,-2.5098847255050316,32,0
364825.0,173840.0,1147,Diamond Kebabs (Kingswood),364825.0,173840.0,51.46195170591682,-2.5063799276901757,32,0
364776.0,173847.0,1148,Chasers Taxi Rank (Kingswood),364776.0,173847.0,51.46201160319613,-2.507086000479867,32,0
364681.0,173877.0,1149,"Regent Street Bus Stops (Kingswood)
",364681.0,173877.0,51.46227544762205,-2.5084565639598275,32,0
364670.0,173880.0,1150,"Regent Street West (Kingswood)
",364670.0,173880.0,51.46230173752281,-2.5086152144492284,32,0
364588.0,173905.0,1151,"Dominos Pizza (Kingswood)
",364588.0,173905.0,51.462521416730375,-2.5097981515778716,32,0
364576.0,173908.0,1152,"Regent Street Jobcentre (Kingswood)
",364576.0,173908.0,51.46254764220482,-2.5099711992719165,32,0
364426.0,172249.0,1153,High St/Victoria Rd,364426.0,172249.0,51.44762014397692,-2.511963629621259,43,0
364375.0,172222.0,1154,Library Car Park,364375.0,172222.0,51.447374146793514,-2.512694846025821,43,0
364310.0,172307.0,1155,High St/Chapel Rd,364310.0,172307.0,51.44813439194076,-2.5136388247871104,43,0
364178.0,172337.0,1156,High St/Jolly Sailor PH,364178.0,172337.0,51.44839582137882,-2.515541481226758,43,0
364113.0,172412.0,1157,High St/Lloyd's Bank,364113.0,172412.0,51.44906612108767,-2.5164845137104317,43,0
364034.0,172471.0,1158,High Street/Maypole PH,364034.0,172471.0,51.449591648262135,-2.5176274285259477,43,0
366442.0,171982.0,1159,School Rd/Cadbury Heath,366442.0,171982.0,51.44534230059274,-2.4829261563927356,32,0
366510.0,172020.0,1160,Lamb PH/Cadbury Heath,366510.0,172020.0,51.44568803337956,-2.4819512170241746,32,0
365094.0,176652.0,1161,Downend Road/North Street,365094.0,176652.0,51.487254429901505,-2.502785468486879,32,0
365152.0,176720.0,1162,Downend Road/Westerleigh Road,365152.0,176720.0,51.48786947644273,-2.501956786176992,32,0
365177.0,176831.0,1163,Downend Road/Cleeve Road,365177.0,176831.0,51.488869148968604,-2.50160764926244,32,0
358723.0,181071.0,1164,Mall Cribbs,358723.0,181071.0,51.52656085512876,-2.595065739946227,63,1
359644.0,181251.0,1165,Fir Tree Close,359644.0,181251.0,51.52824600477215,-2.5818096100794925,56,1
360188.0,181505.0,1166,Patchway Fire Station,360188.0,181505.0,51.5305686037204,-2.573995948158895,56,1
360798.0,182696.0,1167,Aztec West,360798.0,182696.0,51.54132078702135,-2.5653342992243178,47,1
361433.0,182687.0,1168,Patchway Brook,361433.0,182687.0,51.54128362004015,-2.556176409269833,47,1
362154.0,182080.0,1169,Willow Brook,362154.0,182080.0,51.53587427360564,-2.5457140663912377,47,1
362701.0,181196.0,1170,Webbs Wood Inbound,362701.0,181196.0,51.52796170893136,-2.5377334044216693,47,1
363110.0,180814.0,1171,Great Meadow Outbound,363110.0,180814.0,51.52455361082904,-2.531797177452283,47,1
363286.0,180050.0,1172,Great Stoke,363286.0,180050.0,51.517695126253344,-2.529180491538992,47,1
362752.0,178884.0,1173,Harry Stoke,362752.0,178884.0,51.50717537610883,-2.5367537518267493,47,1
362959.0,179802.0,1174,Parkway North P&R,362959.0,179802.0,51.51544373354513,-2.5338674440227154,47,1
362394.0,177670.0,1175,Metrobus Stoke Park,362394.0,177670.0,51.49623524631568,-2.541782920264258,47,1
362192.0,177992.0,1176,Metrobus UWE Campus,362192.0,177992.0,51.49911722607964,-2.544727471678565,47,1
362293.0,178211.0,1177,Metrobus UWE The Gardens,362293.0,178211.0,51.5010932450268,-2.5432957761734203,47,1
364034.0,178470.0,1178,Hambrook East,364034.0,178470.0,51.50353570785881,-2.518238379998456,47,1
364207.0,178386.0,1179,Hambrook West,364207.0,178386.0,51.50279135451207,-2.515737184628355,47,1
365828.0,178582.0,1180,Willy Wicket East,365828.0,178582.0,51.50465418372952,-2.4924003286839045,32,0
366181.0,178555.0,1181,Willy Wicket West,366181.0,178555.0,51.5044326357362,-2.4873113957847024,32,0
366705.0,178009.0,1182,Emerald Park,366705.0,178009.0,51.49955402404389,-2.479709606864032,32,0
366966.0,177952.0,1183,Metrobus Science Park,366966.0,177952.0,51.49905678700403,-2.4759439574674578,32,0
367618.0,177259.0,1184,Metrobus Lyde Green P&R,367618.0,177259.0,51.49286292094799,-2.4664868605797383,32,0
367374.0,177050.0,1185,Metrobus Emersons Green,367374.0,177050.0,51.49096951573622,-2.469982410331869,32,0
367618.0,177336.0,1186,Lyde Green Car Park,367618.0,177336.0,51.493555321822306,-2.4664939277799958,32,0
359880.0,178226.0,1187,Filton Road RAB,359880.0,178226.0,51.501061947980745,-2.5780629927462058,56,1
359879.0,178233.0,1188,Filton Road RAB Static,359879.0,178233.0,51.501124821307464,-2.5780781966831396,56,1
360580.0,178252.0,1189,Filton Ave Upper,360580.0,178252.0,51.501345010174326,-2.5679805920639853,56,1
360518.0,178165.0,1190,Filton Ave Lower,360518.0,178165.0,51.50055837196184,-2.5688641277364015,56,1
372408.0,182208.0,1191,Rounceval Street RAB Chipping Sodbury,372408.0,182208.0,51.53761978204388,-2.3978728131949008,32,0
372547.0,182212.0,1192,Horseshoe Street Chipping Sodbury,372547.0,182212.0,51.53766253031107,-2.3958688161315393,32,0
359644.24,173649.359999999,1193,M32 Newfoundland Way,359644.24,173649.36,51.45989167377116,-2.580936617995172,50,2
362774.0,170110.0,1194,Brislington P&R PTZ 1(North),362774.0,170110.0,51.428279589785724,-2.535512343792739,21,0
362718.0,169908.0,1195,Brislington P&R PTZ (South),362718.0,169908.0,51.426459477884464,-2.536296625962507,21,0
362871.0,170071.0,1196,Brislington P&R Stockwood Road ANPR In - Stockwood Road,362871.0,170071.0,51.427935258618454,-2.534112932643195,21,0
362859.0,170075.0,1197,Brislington P&R Stockwood Road ANPR Out - Stockwood Road,362859.0,170075.0,51.42797044092936,-2.5342859680423104,21,0
362650.0,170023.0,1198,Brislington P&R Bath Road ANPR Int - Bath Road,362650.0,170023.0,51.42748910472937,-2.5372868785858835,21,0
362650.0,170023.0,1199,Brislington P&R Bath Road ANPR Out - Bath Road,362650.0,170023.0,51.42748910472937,-2.5372868785858835,21,0
362756.0,170015.0,1200,Brislington P&R - Pavillion,362756.0,170015.0,51.42742414538404,-2.535761278811338,21,0
362691.4,170025.880000001,1201,Brislington P&R - Bus Stop ,362691.4,170025.88,51.42751773024079,-2.536691663180198,21,0
362667.0,170129.0,1202,Brislington P&R - North West Corner 1,362667.0,170129.0,51.428443400818246,-2.5370535161362193,21,0
362671.0,170135.0,1203,Brislington P&R - North West Corner 2,362671.0,170135.0,51.42849761773494,-2.5369966093461045,21,0
362845.0,170044.0,1204,Brislington P&R - North East Corner 1,362845.0,170044.0,51.427690763897466,-2.534484101072241,21,0
362766.0,170114.0,1205,Brislington P&R - North Static 1,362766.0,170114.0,51.428315032936936,-2.535627842457333,21,0
362772.0,170100.0,1206,Brislington P&R - North Static 2,362772.0,170100.0,51.42818953611879,-2.5355400620939297,21,0
362765.0,170114.0,1207,Brislington P&R - North Static 3,362765.0,170114.0,51.42831496721086,-2.5356422272315244,21,0
362857.0,170029.0,1208,Brislington P&R - East Static 1,362857.0,170029.0,51.42755666737871,-2.5343099129150413,21,0
362866.0,170020.0,1209,Brislington P&R - East Static 2,362866.0,170020.0,51.4274763273273,-2.534179508385079,21,0
362720.0,169904.0,1210,Brislington P&R - South Static 1,362720.0,169904.0,51.426423640588794,-2.5362674365482962,21,0
362721.0,169912.0,1211,Brislington P&R - South Static 2,362721.0,169912.0,51.42649564419644,-2.5362538944157693,21,0
362714.0,169910.0,1212,Brislington P&R - South Static 3,362714.0,169910.0,51.42647719909933,-2.536354373273429,21,0
362754.0,169998.0,1213,Brislington P&R - Centre Roundabout Static 1,362754.0,169998.0,51.42727114607161,-2.535788259943611,21,0
362757.0,169989.0,1214,Brislington P&R - Centre Roundabout Static 2,362757.0,169989.0,51.42719041326704,-2.5357441601757627,21,0
362749.0,169983.0,1215,Brislington P&R - Centre Roundabout Static 3,362749.0,169983.0,51.42713593395099,-2.535858604454652,21,0
362669.0,170030.0,1216,Brislington P&R - Stockwood Road Entrance ,362669.0,170030.0,51.42755330260468,-2.537014310730821,21,0
362761.0,170009.0,1217,Brislington P&R - Building South East corner Facing North (womens WC),362761.0,170009.0,51.42737052071457,-2.5356887254485745,21,0
362753.0,170022.0,1218,Brislington P&R - Building North West corner Facing East (mens WC),362753.0,170022.0,51.427486893728435,-2.5358051684939378,21,0
362752.0,170021.0,1219,Brislington P&R - Building North West Corner Facing South (post box) ,362752.0,170021.0,51.427477835756456,-2.535819447833222,21,0
362760.0,170008.0,1220,Brislington P&R - Building South East Corner Facing West (Front side entrance),362760.0,170008.0,51.42736146275662,-2.5357030047748865,21,0
361765.0,173641.0,1221,"Chalks Rd Car Park Far Left
",361765.0,173641.0,51.45996376918995,-2.550408118237855,32,0
352340.0,176942.0,1222,"Portway P&R, PTZ #1 (Front Right)
",352340.0,176942.0,51.48893072645107,-2.686520757696597,61,1
352319.0,176985.0,1223,"Portway P&R, PTZ #2 (Bus Stop Turning Circle)

",352319.0,176985.0,51.489315606260156,-2.6868290396176717,61,1
352297.0,177039.0,1224,"Portway P&R, PTZ #3 (Vehicle Exit)


",352297.0,177039.0,51.489799311456814,-2.687153217393903,61,1
352244.0,177163.0,1225,"Portway P&R, PTZ #4 (Front Far Left)



",352244.0,177163.0,51.49090982862546,-2.687933395137441,61,1
352227.11,177119.43,1226,"Portway P&R, PTZ #5 (Rear Left)",352227.11,177119.43,51.4905166255407,-2.688170780932854,61,1
352312.0,176968.0,1227,"Portway P&R, PTZ #6 (Rear Central)





",352312.0,176968.0,51.48916215387437,-2.686927567263517,61,1
352291.0,176913.0,1228,"Portway P&R, PTZ #7 (Rear Right)






",352291.0,176913.0,51.488665828703326,-2.687222605507624,61,1
352334.0,176845.0,1229,"Portway P&R, PTZ #8 (Rear Far Right)",352334.0,176845.0,51.488058008351345,-2.686594077109634,61,1
352395.0,176891.0,1230,"Portway P&R, PTZ #9 (Front Far Right)








",352395.0,176891.0,51.48847677496772,-2.6857216890971185,61,1
352340.0,176942.0,1231,"Portway P&R, Fixed #1 (Location TBA)",352340.0,176942.0,51.48893072645107,-2.686520757696597,61,1
352340.0,176942.0,1232,"Portway P&R, Fixed #2 (Location TBA)",352340.0,176942.0,51.48893072645107,-2.686520757696597,61,1
352319.0,176985.0,1233,"Portway P&R, Fixed #3 (PTZ #2 Pole, Looking at Bus Entry)











",352319.0,176985.0,51.489315606260156,-2.6868290396176717,61,1
352319.0,176985.0,1234,"Portway P&R, Fixed #4 (PTZ #2 Pole, looking at Bus Stops)












",352319.0,176985.0,51.489315606260156,-2.6868290396176717,61,1
352227.11,177119.43,1235,"Portway P&R, Fixed #5 (Location TBA)",352227.11,177119.43,51.4905166255407,-2.688170780932854,61,1
352297.0,177039.0,1236,"Portway P&R, Fixed #6 (Location TBA)














",352297.0,177039.0,51.489799311456814,-2.687153217393903,61,1
352297.0,177039.0,1237,"Portway P&R, Fixed #7 (Location TBA)















",352297.0,177039.0,51.489799311456814,-2.687153217393903,61,1
352244.0,177163.0,1238,"Portway P&R, Fixed #8 (Location TBA)",352244.0,177163.0,51.49090982862546,-2.687933395137441,61,1
352244.0,177163.0,1239,"Portway P&R, Fixed #9 (Location TBA)",352244.0,177163.0,51.49090982862546,-2.687933395137441,61,1
352217.0,177155.0,1240,"Portway P&R, Fixed #10 (Location TBA)",352217.0,177155.0,51.49083561188853,-2.688321221287364,61,1
352217.0,177155.0,1241,"Portway P&R, Fixed #11 (Location TBA)",352217.0,177155.0,51.49083561188853,-2.688321221287364,61,1
352227.11,177119.43,1242,"Portway P&R, Fixed #12 (Location TBA)",352227.11,177119.43,51.4905166255407,-2.688170780932854,61,1
352227.11,177119.43,1243,"Portway P&R, Fixed #13 (Location TBA)",352227.11,177119.43,51.4905166255407,-2.688170780932854,61,1
352312.0,176968.0,1244,"Portway P&R, Fixed #14 (Location TBA)






















",352312.0,176968.0,51.48916215387437,-2.686927567263517,61,1
352312.0,176968.0,1245,"Portway P&R, Fixed #15 (Location TBA)























",352312.0,176968.0,51.48916215387437,-2.686927567263517,61,1
352291.0,176913.0,1246,"Portway P&R, Fixed #16 (Location TBA)",352291.0,176913.0,51.488665828703326,-2.687222605507624,61,1
352291.0,176913.0,1247,"Portway P&R, Fixed #17 (Location TBA)",352291.0,176913.0,51.488665828703326,-2.687222605507624,61,1
352334.0,176845.0,1248,"Portway P&R, Fixed #18 (Location TBA)",352334.0,176845.0,51.488058008351345,-2.686594077109634,61,1
352334.0,176845.0,1249,"Portway P&R, Fixed #19 (Location TBA)",352334.0,176845.0,51.488058008351345,-2.686594077109634,61,1
352395.0,176891.0,1250,"Portway P&R, Fixed #20 Location TBA)",352395.0,176891.0,51.48847677496772,-2.6857216890971185,61,1
352423.59,176837.18,1251,Portway P&R Footway ramp,352423.59,176837.18,51.4879952388029,-2.68530264349128,61,1
352423.59,176837.18,1252,Portway P&R Stairs/ramp,352423.59,176837.18,51.4879952388029,-2.68530264349128,61,1
352423.59,176837.18,1253,Portway P&R right left and side car park,352423.59,176837.18,51.4879952388029,-2.68530264349128,61,1
352453.0,176800.0,1254,Portway P&R bottom left of car park,352453.0,176800.0,51.4876633949705,-2.6848740380288154,61,1
352451.0,176757.0,1255,Portway P&R bottom middle car park ,352451.0,176757.0,51.48727657577668,-2.684897050960019,61,1
352425.0,176736.0,1256,Portway P&R bottom right hand corner  ,352425.0,176736.0,51.487085558806854,-2.6852686961284,61,1
352375.0,176798.0,1257,Portway P&R RHM middle car park  ,352375.0,176798.0,51.487638845523634,-2.6859972051608163,61,1
360946.57,173113.550000001,1258,"Beaufort House, Lift #1",360946.57,173113.55,51.455164973858714,-2.562130878151316,34,0
360946.57,173113.550000001,1259,"Beaufort House, Lift #2",360946.57,173113.55,51.455164973858714,-2.562130878151316,34,0
360946.57,173120.0,1260,"Beaufort House, Main Entrance Door Panel",360946.57,173120.0,51.45522297317903,-2.5621315905429967,30,0
360946.57,173113.550000001,1261,"Beaufort House, Main Entrance (Internal)",360946.57,173113.55,51.455164973858714,-2.562130878151316,34,0
360951.0,173116.0,1262,"Beaufort House, Stairwell (Internal)",360951.0,173116.0,51.455187310273026,-2.562067387073658,34,0
360943.0,173109.0,1263,"Beaufort House, Lift Lobby (Left)",360943.0,173109.0,51.45512381325876,-2.5621817591040386,34,0
360947.0,173121.0,1264,"Beaufort House, Lift Lobby (Right)",360947.0,173121.0,51.455231994992715,-2.562125511928938,30,0
360952.0,173128.0,1265,"Beaufort House, Laundry",360952.0,173128.0,51.45529528497982,-2.5620543191179133,30,0
360990.62,173149.689999999,1266,"Longlands House, Vehicle Gates PTZ",360990.62,173149.69,51.45549298777597,-2.5615008470691483,34,0
361020.7,173166.92,1267,"Longlands laundry
",361020.7,173166.92,51.455649994896326,-2.5610697974632464,34,0
360959.0,173112.0,1268,Beaufort house rear external overview,360959.0,173112.0,51.45515189360357,-2.5619518001803407,34,0
360959.0,173112.0,1269,Beaufort house vehicle gate,360959.0,173112.0,51.45515189360357,-2.5619518001803407,34,0
360959.0,173112.0,1270,Beaufort house rear entrance,360959.0,173112.0,51.45515189360357,-2.5619518001803407,34,0
360959.0,173112.0,1271,Beaufort house rear entrance,360959.0,173112.0,51.45515189360357,-2.5619518001803407,34,0
360887.32,173007.35,1272,"Harwood House, Vehicle Gates PTZ",360887.32,173007.35,51.454205916852494,-2.5629719249932656,36,0
360896.08,173026.300000001,1273,"Harwood House, Front Car Park PTZ",360896.08,173026.3,51.454376923253605,-2.5628479392696715,36,0
360887.32,173007.35,1274,"Harwood House, Vehicle Gates (Static)",360887.32,173007.35,51.454205916852494,-2.5629719249932656,36,0
360884.78,173028.609999999,1275,"Harwood House, Lift #1",360884.78,173028.61,51.45439691427399,-2.5630108345425278,36,0
360884.78,173028.609999999,1276,"Harwood House, Lift #2",360884.78,173028.61,51.45439691427399,-2.5630108345425278,36,0
360884.78,173028.609999999,1277,"Harwood House, Main Entrance Door Panel",360884.78,173028.61,51.45439691427399,-2.5630108345425278,36,0
360884.78,173028.609999999,1278,"Harwood House, Lift Lobby (Right)",360884.78,173028.61,51.45439691427399,-2.5630108345425278,36,0
360884.78,173028.609999999,1279,"Harwood House, Stairwell (Internal)",360884.78,173028.61,51.45439691427399,-2.5630108345425278,36,0
360884.78,173028.609999999,1280,"Harwood House, Main Entrance (Internal)",360884.78,173028.61,51.45439691427399,-2.5630108345425278,36,0
360884.78,173028.609999999,1281,"Harwood House, Lift Lobby (|Left)",360884.78,173028.61,51.45439691427399,-2.5630108345425278,36,0
360884.78,173028.609999999,1282,"Harwood House, Laundry",360884.78,173028.61,51.45439691427399,-2.5630108345425278,36,0
360159.0,174298.029999999,1283,M32 Jtn 3 Roundabout (North Bound) Lighting column 14,360159.0,174298.03,51.465761064135584,-2.5735999739821733,56,1
360160.79,174309.98,1284,"M32, Junct 3 (North Bound) - Street Lighting Column 38",360160.79,174309.98,51.46586864588293,-2.573575551569388,56,1
360273.03,174229.74,1285,Lower Ashley Rd/ Junction 3 Development - Street Lighting Column 28,360273.03,174229.74,51.46515501141556,-2.5719506689911635,56,1
361679.37,170704.529999999,1286,Bristol Hill/Eagle Road,361679.37,170704.53,51.433552733786684,-2.551322646952586,22,0
358466.0,174538.0,1287,Redland Rail Station,358466.0,174538.0,51.46779713564231,-2.598001289554493,12,2
359406.72,173661.27,1288,Portland Square (South),359406.72,173661.27,51.45998178095326,-2.5843569863611413,50,2
359680.84,173489.470000001,1289,"River Street Middle PTZ, St Jude's",359680.84,173489.47,51.458456534600444,-2.580391539962496,51,2
362666.0,177085.0,1290,Metrobus BegBrook,362666.0,177085.0,51.49099289005891,-2.5378025467512164,47,1
361907.0,175185.0,1291,Eastville Park-Charging,361907.0,175185.0,51.473857218718216,-2.5485305231273108,47,1
361924.0,175185.0,1292,Eastville Park-Left,361924.0,175185.0,51.47385836342159,-2.5482857390564018,47,1
361920.0,175175.0,1293,Eastville Park - Entrance,361920.0,175175.0,51.473768172774946,-2.548342257199944,47,1
361927.0,175153.0,1294,Eastville Park Right,361927.0,175153.0,51.47357081704322,-2.548239092567829,47,1
361894.0,175145.0,1295,Eastville Park-Far Right,361894.0,175145.0,51.47349665762351,-2.548713395585412,47,1
359830.0,173413.0,1296,"JCH Eqpt Room Corridor
",359830.0,173413.0,51.457779515316524,-2.5782358208818237,51,2
359827.0,173408.0,1297,JCH Equipment Room (To view servers housed there).,359827.0,173408.0,51.45773434179491,-2.5782784345141923,51,2
357717.31,173116.550000001,1298,"West End Car Park, Level 5B Main Parking Area Far End",357717.31,173116.55,51.45495991114478,-2.608610146607646,104,2
358522.0,172729.0,1299,Centre/ Anchor Road & Park Street Junction,358522.0,172729.0,51.451534571125876,-2.5969827960395278,4,2
357438.0,168617.0,1300,Cater Road - Camera 2 on Column 3 Outside Block 21 ,357438.0,168617.0,51.41447860226637,-2.612089267179665,4,2
357438.0,168617.0,1301,Cater Road - Camera 2 on Column 3 Outside Block 21 ,357438.0,168617.0,51.41447860226637,-2.612089267179665,4,2
357438.0,168617.0,1302,Cater Road - Camera 2 on Column 3 Outside Block 21 ,357438.0,168617.0,51.41447860226637,-2.612089267179665,4,2
357452.0,168650.0,1303,Cater Road - Camera 3 on WEC pole Outside Block 21 ,357452.0,168650.0,51.414776393517634,-2.6118919054926355,4,2
357452.0,168650.0,1304,Cater Road - Camera 3 on WEC pole Outside Block 21 ,357452.0,168650.0,51.414776393517634,-2.6118919054926355,4,2
357452.0,168650.0,1305,Cater Road - Camera 3 on WEC pole Outside Block 21 ,357452.0,168650.0,51.414776393517634,-2.6118919054926355,4,2
357511.0,168664.0,1306,Cater Road - Camera 4 on Column 8 Outside Block 15,357511.0,168664.0,51.41490670928347,-2.6110451441435605,4,2
357511.0,168664.0,1307,Cater Road - Camera 4 on Column 8 Outside Block 15,357511.0,168664.0,51.41490670928347,-2.6110451441435605,4,2
357567.0,168677.0,1308,Cater Road - Camera 5 on Column 10 Outside Block 13,357567.0,168677.0,51.41502780222577,-2.610241399458772,4,2
357567.0,168677.0,1309,Cater Road - Camera 5 on Column 10 Outside Block 13,357567.0,168677.0,51.41502780222577,-2.610241399458772,4,2
357567.0,168677.0,1310,Cater Road - Camera 5 on Column 10 Outside Block 13,357567.0,168677.0,51.41502780222577,-2.610241399458772,4,2
357674.0,168704.0,1311,Cater Road - Camera 6 on WEC pole Outside Block 12,357674.0,168704.0,51.41527859036922,-2.608705919125345,4,2
357674.0,168704.0,1312,Cater Road - Camera 6 on WEC pole Outside Block 12,357674.0,168704.0,51.41527859036922,-2.608705919125345,4,2
357762.0,168694.0,1313,Cater Road - Camera 7 on Column 15 Outside Block 11,357762.0,168694.0,51.415195233947514,-2.607439243181291,4,2
357762.0,168694.0,1314,Cater Road - Camera 7 on Column 15 Outside Block 11,357762.0,168694.0,51.415195233947514,-2.607439243181291,4,2
357762.0,168694.0,1315,Cater Road - Camera 7 on Column 15 Outside Block 11,357762.0,168694.0,51.415195233947514,-2.607439243181291,4,2
357848.0,168687.0,1316,Cater Road - Camera 8 on WEC pole Outside Block 9,357848.0,168687.0,51.41513869148325,-2.6062016894467503,4,2
357848.0,168687.0,1317,Cater Road - Camera 8 on WEC pole Outside Block 9,357848.0,168687.0,51.41513869148325,-2.6062016894467503,4,2
357848.0,168687.0,1318,Cater Road - Camera 8 on WEC pole Outside Block 9,357848.0,168687.0,51.41513869148325,-2.6062016894467503,4,2
357904.0,168659.0,1319,Cater Road - Camera 10 on Column 19 Outside Block 5,357904.0,168659.0,51.41489107372538,-2.605393057717476,4,2
357904.0,168659.0,1320,Cater Road - Camera 10 on Column 19 Outside Block 5,357904.0,168659.0,51.41489107372538,-2.605393057717476,4,2
357848.0,168687.0,1321,Cater Road - Camera 8 on WEC pole Outside Block 9,357848.0,168687.0,51.41513869148325,-2.6062016894467503,4,2
357904.0,168659.0,1322,Cater Road - Camera 10 on Column 19 Outside Block 5,357904.0,168659.0,51.41489107372538,-2.605393057717476,4,2
357909.0,168595.0,1323,Cater Road - Camera 11 on Column 22 Hengrove Way entrance,357909.0,168595.0,51.41431594836155,-2.6053135550926014,4,2
357488.0,168679.0,1324,Cater Road Depot #1,357488.0,168679.0,51.41503986649491,-2.6113776920429213,4,2
357488.0,168679.0,1325,Cater Road Depot #2,357488.0,168679.0,51.41503986649491,-2.6113776920429213,4,2
357436.0,168560.0,1326,Cater Road - Camera 1 on column 1 ,357436.0,168560.0,51.41396590094089,-2.6121111823712155,4,2
357438.0,168617.0,1327,Cater Road - Camera 2 on Column 3 Outside Block 21 ,357438.0,168617.0,51.41447860226637,-2.612089267179665,4,2
357452.0,168650.0,1328,Cater Road - Camera 3 on WEC pole Outside Block 21 ,357452.0,168650.0,51.414776393517634,-2.6118919054926355,4,2
357511.0,168664.0,1329,Cater Road - Camera 4 on Column 8 Outside Block 15,357511.0,168664.0,51.41490670928347,-2.6110451441435605,4,2
357567.0,168677.0,1330,Cater Road - Camera 5 on Column 10 Outside Block 13,357567.0,168677.0,51.41502780222577,-2.610241399458772,4,2
357674.0,168704.0,1331,Cater Road - Camera 6 on WEC pole Outside Block 12,357674.0,168704.0,51.41527859036922,-2.608705919125345,4,2
357762.0,168694.0,1332,Cater Road - Camera 7 on Column 15 Outside Block 11,357762.0,168694.0,51.415195233947514,-2.607439243181291,4,2
358792.94,173728.33,1333,Dove Street Amenity Area,358792.94,173728.33,51.46054042751462,-2.5931999142477093,12,2
360928.41,173064.75,1334,"Harwood House, Play Park Area PTZ",360928.41,173064.75,51.454724903916826,-2.5623868653981043,34,0
361021.0,173154.0,1335,"longlands house rear PTZ
",361021.0,173154.0,51.4555338370613,-2.5610640551669626,34,0
361036.47,173103.289999999,1336,"Corbett House, Park Area PTZ",361036.47,173103.29,51.455078910652865,-2.5608358033510967,34,0
358209.2,178589.029999999,1337,"Glencoyne Square (Upper), (Southmead)",358209.2,178589.03,51.50420521422644,-2.60217808574702,63,1
355834.57,171933.949999999,1338,On top of street lighting column,355834.57,171933.95,51.44418214945538,-2.6355605792875396,48,1
355869.17,171974.390000001,1339,On top of street lighting column,355869.17,171974.39,51.4445484854249,-2.6350677465500025,48,1
360351.79,173951.630000001,1340,Rawnsley Park  PTZ,360351.79,173951.63,51.46265973894431,-2.570785618659435,23,0
356709.55,175250.75,1341,REfuge nr jnct with Saville Rd,356709.55,175250.75,51.47407451518507,-2.623376199817217,61,1
358430.76,172372.93,1342,Ampitheatre,358430.76,172372.93,51.448326063327066,-2.5982540663164952,4,2
358513.0,172372.0,1343,V-Shed ,358513.0,172372.0,51.448323733569595,-2.5970704489730934,4,2
358678.0,172889.0,1344,Baldwin Street/Marsh Street,358678.0,172889.0,51.45298471611586,-2.5947563512535154,4,2
360924.53,169856.59,1345,Close to C064,360924.53,169856.59,51.42587633080035,-2.5620884783555646,36,0
358918.24,173035.380000001,1346,Corn Street/Small Street,358918.24,173035.38,51.45431846733853,-2.5913157299039735,1,2
358924.0,172998.0,1347,St Nicks Market - Market Gate High Street entrance,358924.0,172998.0,51.45398276076063,-2.591228485222011,1,2
358917.0,173035.0,1348,High Street/Wine Street - Focussed on Old City barrier on Broad Street,358917.0,173035.0,51.4543149603356,-2.591333532836176,1,2
360213.46,173400.289999999,1349,Clarence Road,360213.46,173400.29,51.45769231432187,-2.572714889914768,45,0
360040.23,173346.18,1350,Clarence Road/Trinity Road,360040.23,173346.18,51.457193545453755,-2.5752022313074363,45,0
360609.23,173742.310000001,1351,Shaw Close Bullet,360609.23,173742.31,51.460795488175265,-2.567056315879823,23,0
358234.79,168177.060000001,1352,Wilmott Park Bike Track PTZ,358234.79,168177.06,51.41058187046896,-2.600579379890337,51,2
361994.73,173730.220000001,1353,,361994.73,173730.22,51.46078152529478,-2.5471108182013067,32,0
361990.76,173731.699999999,1354,,361990.76,173731.7,51.46079456703131,-2.5471681253003533,32,0
